"","X","params","values","ExpDay","Day","Zeit","Hour","Col","QR","ID","Mod","Trial","TimeOfDay"
"170",4,"Modularity",0.0181514190307145,"1","2",6,23,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"171",5,"Assortativity",-0.0320070668301047,"1","2",6,23,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"172",6,"DegreeCentralization",0.000599413295949965,"1","2",6,23,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"173",0,"Transitivity",0.858077318829928,"2","2",7,24,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"174",1,"Average Clustering",0.862775562708855,"2","2",7,24,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"175",2,"GlobalEfficiency",69.6931548474524,"2","2",7,24,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"176",3,"Sum",87082,"2","2",7,24,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"177",4,"Modularity",0.0509471812721314,"2","2",7,24,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"178",5,"Assortativity",-0.00853828762405211,"2","2",7,24,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"179",6,"DegreeCentralization",0.000533364881755926,"2","2",7,24,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"180",0,"Transitivity",0.899178622275764,"2","2",8,25,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"181",1,"Average Clustering",0.900059812871887,"2","2",8,25,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"182",2,"GlobalEfficiency",58.4405597038565,"2","2",8,25,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"183",3,"Sum",84016,"2","2",8,25,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"184",4,"Modularity",0.0575656871734782,"2","2",8,25,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"185",5,"Assortativity",-0.0271407706130367,"2","2",8,25,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"186",6,"DegreeCentralization",0.00048152308467295,"2","2",8,25,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"187",0,"Transitivity",0.862133927042302,"2","2",9,26,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"188",1,"Average Clustering",0.867885437007402,"2","2",9,26,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"189",2,"GlobalEfficiency",58.0276599675975,"2","2",9,26,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"190",3,"Sum",75260,"2","2",9,26,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"191",4,"Modularity",0.0108559806030563,"2","2",9,26,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"192",5,"Assortativity",-0.0699002767890503,"2","2",9,26,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"193",6,"DegreeCentralization",0.000412508606842109,"2","2",9,26,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"194",0,"Transitivity",0.883373777483639,"2","2",10,27,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"195",1,"Average Clustering",0.890018131538468,"2","2",10,27,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"196",2,"GlobalEfficiency",64.5117496359489,"2","2",10,27,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"197",3,"Sum",83928,"2","2",10,27,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"198",4,"Modularity",0.0503760972395865,"2","2",10,27,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"199",5,"Assortativity",-0.026701336678561,"2","2",10,27,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"200",6,"DegreeCentralization",0.000766071836985598,"2","2",10,27,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"201",0,"Transitivity",0.886621540911806,"2","2",11,28,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"202",1,"Average Clustering",0.89424688287976,"2","2",11,28,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"203",2,"GlobalEfficiency",71.2811113301458,"2","2",11,28,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"204",3,"Sum",90436,"2","2",11,28,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"205",4,"Modularity",0.00714664234086015,"2","2",11,28,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"206",5,"Assortativity",-0.0507133746965336,"2","2",11,28,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"207",6,"DegreeCentralization",0.000534980623923248,"2","2",11,28,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"208",0,"Transitivity",0.82833735203858,"2","2",12,29,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"209",1,"Average Clustering",0.831948257104026,"2","2",12,29,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"210",2,"GlobalEfficiency",59.7375090287469,"2","2",12,29,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"211",3,"Sum",69332,"2","2",12,29,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"212",4,"Modularity",0.0300837465068613,"2","2",12,29,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"213",5,"Assortativity",-0.00724168183092691,"2","2",12,29,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"214",6,"DegreeCentralization",0.000759121380918492,"2","2",12,29,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"215",0,"Transitivity",0.834898237515736,"2","2",13,30,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"216",1,"Average Clustering",0.838464295583062,"2","2",13,30,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"217",2,"GlobalEfficiency",66.8705001160042,"2","2",13,30,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"218",3,"Sum",73230,"2","2",13,30,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"219",4,"Modularity",0.0187169343625964,"2","2",13,30,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"220",5,"Assortativity",-0.0259431217807338,"2","2",13,30,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"221",6,"DegreeCentralization",0.0011668973787209,"2","2",13,30,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"222",0,"Transitivity",0.860682573540354,"2","3",14,31,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"223",1,"Average Clustering",0.864956560227221,"2","3",14,31,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"224",2,"GlobalEfficiency",70.6306128565144,"2","3",14,31,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"225",3,"Sum",82960,"2","3",14,31,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"226",4,"Modularity",0.0151650456726947,"2","3",14,31,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"227",5,"Assortativity",-0.0306412909806244,"2","3",14,31,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"228",6,"DegreeCentralization",0.000960103010759339,"2","3",14,31,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"229",0,"Transitivity",0.82271356242594,"2","3",15,32,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"230",1,"Average Clustering",0.82790358763058,"2","3",15,32,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"231",2,"GlobalEfficiency",69.4407401426789,"2","3",15,32,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"232",3,"Sum",74244,"2","3",15,32,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"233",4,"Modularity",0.00960909682401434,"2","3",15,32,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"234",5,"Assortativity",-0.0207296943508722,"2","3",15,32,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"235",6,"DegreeCentralization",0.000946404957024421,"2","3",15,32,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"236",0,"Transitivity",0.921075510507008,"2","3",16,33,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"237",1,"Average Clustering",0.924695673347291,"2","3",16,33,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"238",2,"GlobalEfficiency",85.2969649564643,"2","3",16,33,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"239",3,"Sum",109466,"2","3",16,33,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"240",4,"Modularity",0.00888788548369845,"2","3",16,33,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"241",5,"Assortativity",-0.0215557107136935,"2","3",16,33,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"242",6,"DegreeCentralization",0.000876558500079288,"2","3",16,33,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"243",0,"Transitivity",0.870330767037354,"2","3",17,34,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"244",1,"Average Clustering",0.872525498396127,"2","3",17,34,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"245",2,"GlobalEfficiency",79.5347027842469,"2","3",17,34,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"246",3,"Sum",98636,"2","3",17,34,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"247",4,"Modularity",0.0126091714662929,"2","3",17,34,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"248",5,"Assortativity",-0.0220422165091041,"2","3",17,34,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"249",6,"DegreeCentralization",0.000485016288565032,"2","3",17,34,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Day"
"250",0,"Transitivity",0.922590249348716,"2","3",18,35,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"251",1,"Average Clustering",0.92427907971892,"2","3",18,35,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"252",2,"GlobalEfficiency",88.0677086442152,"2","3",18,35,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"253",3,"Sum",117022,"2","3",18,35,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"254",4,"Modularity",0.0254509844410711,"2","3",18,35,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"255",5,"Assortativity",-0.0362644151654285,"2","3",18,35,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"256",6,"DegreeCentralization",0.000581122907925677,"2","3",18,35,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"257",0,"Transitivity",0.922668565036103,"2","3",19,36,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"258",1,"Average Clustering",0.924091180498056,"2","3",19,36,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"259",2,"GlobalEfficiency",85.8699902126503,"2","3",19,36,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"260",3,"Sum",110332,"2","3",19,36,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"261",4,"Modularity",-0.00675092712139358,"2","3",19,36,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"262",5,"Assortativity",-0.0173017291481861,"2","3",19,36,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"263",6,"DegreeCentralization",0.000987772575334061,"2","3",19,36,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"264",0,"Transitivity",0.925643183457562,"2","3",20,37,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"265",1,"Average Clustering",0.926255078011109,"2","3",20,37,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"266",2,"GlobalEfficiency",74.8324217675883,"2","3",20,37,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"267",3,"Sum",105666,"2","3",20,37,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"268",4,"Modularity",0.021338168443434,"2","3",20,37,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"269",5,"Assortativity",-0.0338301755068415,"2","3",20,37,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"270",6,"DegreeCentralization",0.000336943752411126,"2","3",20,37,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"271",0,"Transitivity",0.903161031221661,"2","3",21,38,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"272",1,"Average Clustering",0.905503168899181,"2","3",21,38,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"273",2,"GlobalEfficiency",95.0936051000759,"2","3",21,38,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"274",3,"Sum",116294,"2","3",21,38,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"275",4,"Modularity",-0.0143737647032103,"2","3",21,38,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"276",5,"Assortativity",-0.0174079718751044,"2","3",21,38,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"277",6,"DegreeCentralization",0.00123201656958892,"2","3",21,38,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"278",0,"Transitivity",0.939186170729339,"2","3",22,39,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"279",1,"Average Clustering",0.939756911845891,"2","3",22,39,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"280",2,"GlobalEfficiency",82.428701731043,"2","3",22,39,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"281",3,"Sum",123848,"2","3",22,39,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"282",4,"Modularity",0.0306532782103328,"2","3",22,39,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"283",5,"Assortativity",-0.0274821027551195,"2","3",22,39,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"284",6,"DegreeCentralization",0.000401205212359975,"2","3",22,39,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"285",0,"Transitivity",0.937360921335155,"2","3",23,40,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"286",1,"Average Clustering",0.937787555064007,"2","3",23,40,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"287",2,"GlobalEfficiency",93.5580810415566,"2","3",23,40,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"288",3,"Sum",129702,"2","3",23,40,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"289",4,"Modularity",0.00281137465365985,"2","3",23,40,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"290",5,"Assortativity",-0.011027162297618,"2","3",23,40,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"291",6,"DegreeCentralization",0.000386455991057218,"2","3",23,40,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"292",0,"Transitivity",0.945526417277285,"2","3",0,41,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"293",1,"Average Clustering",0.945912073539715,"2","3",0,41,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"294",2,"GlobalEfficiency",102.901410088845,"2","3",0,41,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"295",3,"Sum",135112,"2","3",0,41,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"296",4,"Modularity",-0.0367513374237327,"2","3",0,41,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"297",5,"Assortativity",-0.00651970717048836,"2","3",0,41,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"298",6,"DegreeCentralization",0.00042212191325239,"2","3",0,41,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"299",0,"Transitivity",0.929442370323298,"2","3",1,42,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"300",1,"Average Clustering",0.930181166669472,"2","3",1,42,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"301",2,"GlobalEfficiency",95.0915852109338,"2","3",1,42,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"302",3,"Sum",129140,"2","3",1,42,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"303",4,"Modularity",0.00621201863657719,"2","3",1,42,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"304",5,"Assortativity",-0.0218120705571896,"2","3",1,42,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"305",6,"DegreeCentralization",0.000448325148709075,"2","3",1,42,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"306",0,"Transitivity",0.94307059709272,"2","3",2,43,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"307",1,"Average Clustering",0.943736273418985,"2","3",2,43,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"308",2,"GlobalEfficiency",84.6661213718104,"2","3",2,43,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"309",3,"Sum",126708,"2","3",2,43,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"310",4,"Modularity",0.035465948695779,"2","3",2,43,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"311",5,"Assortativity",-0.0248538430199103,"2","3",2,43,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"312",6,"DegreeCentralization",0.000317007846682144,"2","3",2,43,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"313",0,"Transitivity",0.943374769616878,"2","3",3,44,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"314",1,"Average Clustering",0.944801803343405,"2","3",3,44,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"315",2,"GlobalEfficiency",129.660109609311,"2","3",3,44,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"316",3,"Sum",149466,"2","3",3,44,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"317",4,"Modularity",0.0182530215597894,"2","3",3,44,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"318",5,"Assortativity",-0.000863090899926786,"2","3",3,44,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"319",6,"DegreeCentralization",0.00112641458959716,"2","3",3,44,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"320",0,"Transitivity",0.94699626329405,"2","3",4,45,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"321",1,"Average Clustering",0.948125389745222,"2","3",4,45,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"322",2,"GlobalEfficiency",94.6969662161043,"2","3",4,45,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"323",3,"Sum",139756,"2","3",4,45,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"324",4,"Modularity",-0.00114806620058958,"2","3",4,45,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"325",5,"Assortativity",-0.0372047298745542,"2","3",4,45,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"326",6,"DegreeCentralization",0.000278327650932149,"2","3",4,45,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"327",0,"Transitivity",0.914689742507387,"2","3",5,46,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"328",1,"Average Clustering",0.915649050085003,"2","3",5,46,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"329",2,"GlobalEfficiency",108.346226286305,"2","3",5,46,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"330",3,"Sum",142692,"2","3",5,46,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"331",4,"Modularity",0.0310765779033627,"2","3",5,46,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
"332",5,"Assortativity",-0.0110865465649511,"2","3",5,46,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea TRUE","Head_Head","RooibosTea","Night"
